user_id,high_score,quiz_id
382,16.00,98
382,10.00,108
382,7.00,113
382,-0.24,117
382,19.18,125
382,12.00,127
382,25.00,130
382,7.00,134
382,7.00,137
382,7.00,147
382,4.00,153
382,7.00,154
382,5.00,158
382,5.00,161
382,10.00,163
382,10.00,164
382,9.00,166
382,18.00,172
382,27.33,176
383,0.00,44
383,8.50,49
383,4.00,58
383,0.00,61
383,13.00,63
383,0.00,65
383,10.00,67
383,10.00,71
383,9.00,76
383,0.00,79
383,0.00,86
383,0.00,94
383,0.00,96
383,30.00,101
383,20.00,105
383,8.00,113
383,9.00,115
383,15.65,117
383,7.00,119
383,10.00,121
383,26.87,125
383,13.00,127
383,9.00,129
383,18.00,134
383,15.00,137
383,10.00,147
383,7.00,149
383,0.00,150
383,5.00,153
383,7.00,154
383,5.00,161
383,9.00,163
383,18.00,164
383,7.00,168
383,44.00,172
383,45.96,176
384,0.00,44
384,8.00,49
384,4.00,58
384,13.00,63
384,8.50,67
384,10.00,71
384,8.00,76
384,10.00,79
384,8.00,80
384,9.00,84
384,0.00,86
384,15.00,92
384,0.00,94
384,0.00,96
384,0.00,100
384,34.00,101
384,17.00,105
384,0.00,110
384,8.00,113
384,7.00,115
384,26.02,117
384,11.00,119
384,27.56,125
384,12.00,127
384,7.00,134
384,16.00,137
384,5.00,149
384,5.00,153
384,7.00,154
384,4.00,158
384,5.00,161
384,11.00,163
384,14.00,164
384,9.00,166
384,46.00,172
384,0.00,174
384,46.00,176
385,6.00,44
385,8.00,49
385,7.00,58
385,2.00,61
385,13.00,63
385,5.00,65
385,10.00,67
385,10.00,76
385,10.00,79
385,8.00,84
385,1.00,86
385,10.00,94
385,8.57,96
385,38.00,101
385,28.00,105
385,10.00,108
385,10.00,110
385,8.00,113
385,28.77,117
385,10.00,121
385,30.69,125
385,13.00,127
385,20.00,134
385,25.00,137
385,0.00,140
385,6.00,147
385,2.00,149
385,5.00,153
385,7.00,154
385,1.00,158
385,4.00,161
385,11.00,163
385,15.00,164
385,12.00,168
385,35.00,172
385,0.00,174
385,45.56,176
386,0.00,44
386,8.50,49
386,5.00,58
386,0.00,61
386,13.00,63
386,0.00,65
386,9.00,67
386,10.00,71
386,9.00,76
386,7.00,79
386,6.00,80
386,7.00,84
386,1.00,86
386,9.20,92
386,0.00,94
386,0.00,100
386,33.50,101
386,28.00,105
386,5.56,108
386,0.00,110
386,8.00,113
386,9.00,115
386,28.79,117
386,10.00,121
386,27.05,125
386,13.00,127
386,11.00,129
386,10.00,134
386,15.00,137
386,4.00,149
386,0.00,153
386,6.00,154
386,4.00,158
386,2.00,161
386,7.00,163
386,15.00,164
386,19.00,172
386,0.00,174
386,37.26,176
387,0.00,44
387,8.00,49
387,6.00,58
387,12.00,63
387,8.50,67
387,7.00,71
387,9.00,76
387,9.00,79
387,7.00,80
387,4.00,84
387,1.00,86
387,16.00,92
387,0.00,94
387,0.00,96
387,35.50,101
387,19.00,105
387,10.00,108
387,10.00,110
387,8.00,113
387,30.92,117
387,30.20,125
387,13.00,127
387,11.00,129
387,15.00,134
387,10.00,137
387,7.00,147
387,6.00,149
387,5.00,153
387,7.00,154
387,4.00,158
387,9.00,163
387,16.00,164
387,7.00,168
387,31.00,172
387,0.00,174
387,52.12,176
388,0.00,44
388,7.50,49
388,6.00,58
388,5.00,71
388,10.00,101
388,21.00,105
388,24.47,117
388,23.87,125
388,10.00,127
388,7.00,134
388,3.00,137
388,5.00,153
388,6.00,172
388,29.09,176
389,9.00,44
389,8.50,49
389,8.00,58
389,2.00,61
389,12.00,63
389,9.00,67
389,10.00,71
389,7.00,76
389,9.00,79
389,6.00,80
389,8.00,84
389,0.00,86
389,11.14,92
389,0.00,94
389,0.00,96
389,10.00,100
389,34.00,101
389,18.00,105
389,10.00,108
389,10.00,110
389,8.00,113
389,27.57,117
389,10.00,121
389,0.00,124
389,32.30,125
389,12.00,127
389,11.00,129
389,32.00,130
389,11.00,134
389,17.00,137
389,0.00,140
389,0.00,145
389,7.00,147
389,5.00,149
389,5.00,153
389,5.00,154
389,0.00,158
389,5.00,161
389,10.00,163
389,12.00,164
389,10.00,166
389,11.00,168
389,48.00,172
389,17.00,173
389,0.00,174
389,49.71,176
390,0.00,44
390,8.50,49
390,5.00,71
390,5.00,76
390,10.00,79
390,8.00,80
390,5.00,84
390,0.00,86
390,13.20,92
390,0.00,94
390,0.00,96
390,0.00,100
390,34.00,101
390,30.00,105
390,8.00,113
390,9.00,115
390,35.79,117
390,6.00,119
390,24.15,125
390,11.00,134
390,14.00,137
390,0.00,140
390,0.00,145
390,0.00,150
390,3.00,153
390,6.00,154
390,2.00,161
390,11.00,163
390,12.00,164
390,23.00,172
390,38.38,176
391,0.00,44
391,9.00,49
391,5.00,58
391,0.00,61
391,12.00,63
391,0.00,65
391,9.00,67
391,5.00,71
391,7.00,76
391,10.00,79
391,6.00,80
391,7.00,84
391,0.00,86
391,0.00,94
391,0.00,96
391,0.00,100
391,33.00,101
391,5.11,108
391,8.00,113
391,23.24,117
391,0.00,124
391,20.64,125
391,10.00,127
391,3.00,134
391,15.00,137
391,7.00,147
391,4.00,153
391,6.00,154
391,2.00,161
391,7.00,163
391,15.00,164
391,3.00,166
391,27.00,172
391,38.32,176
392,5.00,44
392,2.00,61
392,0.00,65
392,7.00,76
392,8.00,79
392,8.00,84
392,9.52,92
392,0.00,94
392,0.00,96
392,26.50,101
392,6.00,105
392,0.00,110
392,8.00,113
392,7.00,115
392,21.42,117
392,27.36,125
392,12.00,127
392,12.00,129
392,23.00,134
392,16.00,137
392,7.00,147
392,4.00,149
392,5.00,153
392,7.00,154
392,13.00,164
392,32.00,172
392,0.00,174
392,35.93,176
393,0.00,44
393,8.50,49
393,10.00,55
393,0.00,60
393,12.50,62
393,0.00,64
393,9.50,66
393,8.00,68
393,11.00,73
393,10.00,77
393,4.00,78
393,7.00,81
393,11.00,89
393,0.00,93
393,0.00,95
393,0.00,99
393,35.50,102
393,29.00,106
393,8.00,112
393,7.00,114
393,22.83,116
393,10.00,120
393,11.00,126
393,10.00,128
393,9.00,131
393,16.00,136
393,4.00,148
393,1.00,157
393,0.00,159
393,22.00,170
394,0.00,44
394,9.00,49
394,7.00,56
394,0.00,60
394,12.50,62
394,0.00,64
394,10.00,66
394,10.00,69
394,10.00,74
394,8.00,77
394,9.00,78
394,7.00,82
394,0.00,85
394,12.00,90
394,9.29,93
394,0.00,95
394,34.00,97
394,4.00,106
394,7.78,107
394,23.30,111
394,8.00,112
394,30.64,122
394,0.00,123
394,11.00,128
394,21.00,132
394,21.00,135
394,0.00,139
394,0.00,144
394,9.00,146
394,7.00,148
394,5.00,151
394,5.00,157
394,0.00,159
394,6.00,160
394,11.00,162
394,9.00,165
394,29.00,167
394,45.00,169
395,9.00,56
395,12.50,62
395,2.50,66
395,8.00,69
395,13.00,74
395,5.00,78
395,6.00,82
395,10.34,90
395,0.00,93
395,0.00,95
395,35.50,97
395,2.00,106
395,0.00,107
395,0.00,109
395,24.22,111
395,7.00,112
395,0.00,120
395,29.95,122
395,0.00,123
395,7.00,128
395,9.00,132
395,16.00,135
395,0.00,139
395,0.00,159
395,7.00,167
395,19.00,169
397,0.00,44
397,8.50,49
397,7.00,58
397,0.00,61
397,12.50,63
397,0.00,65
397,8.00,67
397,14.00,71
397,6.00,76
397,10.00,79
397,7.00,80
397,6.00,84
397,0.00,86
397,12.00,92
397,4.79,94
397,4.76,96
397,30.00,101
397,26.00,105
397,6.94,108
397,10.00,110
397,8.00,113
397,6.00,115
397,25.78,117
397,11.00,119
397,10.00,121
397,28.54,125
397,13.00,127
397,8.00,129
397,22.00,134
397,21.00,137
397,7.00,147
397,4.00,149
397,5.00,153
397,7.00,154
397,2.00,158
397,5.00,161
397,11.00,163
397,13.00,164
397,7.00,168
397,28.00,172
397,0.00,174
397,44.71,176
398,6.00,44
398,7.00,58
398,2.00,61
398,6.50,63
398,0.00,65
398,7.00,67
398,10.00,71
398,8.00,76
398,9.00,79
398,7.00,80
398,8.00,84
398,0.00,86
398,10.14,92
398,0.00,94
398,31.50,101
398,8.00,113
398,8.00,115
398,22.18,117
398,6.00,119
398,23.41,125
398,12.00,127
398,11.00,129
398,9.00,134
398,14.00,137
398,4.00,149
398,4.00,153
398,1.00,158
398,5.00,161
398,9.00,163
398,9.00,164
398,7.00,166
398,11.00,168
398,24.00,172
398,0.00,174
398,31.49,176
399,8.00,44
399,2.00,61
399,6.50,63
399,4.50,67
399,8.00,76
399,6.00,79
399,9.00,80
399,4.00,84
399,4.20,92
399,0.00,94
399,0.00,96
399,27.00,101
399,8.00,113
399,9.00,115
399,26.54,117
399,7.00,119
399,14.85,125
399,13.00,127
399,8.00,129
399,5.00,134
399,0.00,137
399,5.00,149
399,7.00,163
399,6.00,164
399,2.00,172
399,32.31,176
401,0.00,44
401,8.00,49
401,8.00,57
401,0.00,60
401,13.00,62
401,0.00,64
401,10.00,66
401,11.00,70
401,8.00,77
401,4.00,83
401,4.34,91
401,0.00,93
401,0.00,95
401,33.50,97
401,0.00,107
401,33.51,111
401,8.00,112
401,34.03,122
401,13.00,126
401,23.00,133
401,7.00,138
401,5.00,151
401,7.00,152
401,0.00,157
401,0.00,159
401,5.00,160
401,9.00,162
401,2.00,165
401,43.00,171
403,0.00,44
403,7.50,49
403,0.00,60
403,6.50,62
403,0.00,64
403,8.50,66
403,12.00,70
403,10.00,75
403,9.00,77
403,3.00,78
403,10.00,83
403,0.00,85
403,12.34,91
403,0.00,93
403,36.50,97
403,23.00,106
403,10.00,107
403,0.00,109
403,36.51,111
403,5.00,112
403,6.00,114
403,10.00,118
403,0.00,120
403,29.01,122
403,0.00,123
403,10.00,126
403,10.00,128
403,21.00,133
403,16.00,138
403,0.00,144
403,5.00,148
403,0.00,159
403,7.00,160
403,9.00,162
403,7.00,165
403,29.00,167
403,37.00,171
406,0.00,44
406,7.50,49
406,6.00,55
406,0.00,60
406,7.00,62
406,0.00,64
406,7.00,66
406,14.00,68
406,8.00,73
406,6.00,77
406,7.01,89
406,0.00,93
406,0.00,95
406,24.50,102
406,24.00,106
406,8.00,112
406,26.26,116
406,24.45,122
406,12.00,131
406,8.00,136
406,9.00,146
406,5.00,148
406,3.00,151
406,3.00,160
406,12.00,162
406,36.00,170
407,0.00,44
407,9.00,49
407,9.00,57
407,13.00,62
407,9.00,66
407,12.00,70
407,9.00,75
407,10.00,77
407,6.00,78
407,10.00,83
407,10.00,85
407,12.00,91
407,0.00,93
407,0.00,95
407,37.00,97
407,30.00,106
407,0.00,109
407,35.79,111
407,8.00,112
407,8.00,114
407,8.00,118
407,10.00,120
407,30.26,122
407,13.00,126
407,12.00,128
407,34.00,133
407,19.00,138
407,6.00,148
407,4.00,151
407,4.00,152
407,3.00,157
407,7.00,160
407,12.00,162
407,32.00,167
407,47.00,171
408,0.00,44
408,12.00,62
408,9.50,66
408,26.50,97
408,20.80,111
408,8.00,112
408,9.00,114
408,23.18,122
408,11.00,126
408,23.00,132
408,16.00,135
408,7.00,169
409,0.00,44
409,9.00,49
409,8.00,56
409,11.50,62
409,8.00,69
409,9.00,74
409,8.00,78
409,5.00,82
409,10.00,85
409,13.01,90
409,0.00,93
409,0.00,95
409,27.50,97
409,8.12,111
409,5.00,112
409,10.00,120
409,12.00,126
409,10.00,128
409,15.00,132
409,6.00,135
409,5.00,157
409,10.00,165
409,9.00,169
415,0.00,44
415,8.50,49
415,10.00,55
415,0.00,60
415,12.00,62
415,0.00,64
415,7.50,66
415,14.00,68
415,10.00,73
415,9.00,77
415,8.00,78
415,6.00,81
415,0.00,85
415,10.00,89
415,0.00,93
415,0.00,95
415,34.50,102
415,30.00,106
415,10.00,107
415,0.00,109
415,8.00,112
415,30.12,116
415,9.00,118
415,0.00,120
415,12.00,126
415,12.00,128
415,14.00,131
415,13.00,136
415,4.00,148
415,5.00,152
415,9.00,165
415,23.00,170
416,3.00,44
416,8.50,49
416,10.00,55
416,2.00,60
416,13.00,62
416,0.00,64
416,9.50,66
416,12.00,68
416,11.00,73
416,10.00,77
416,8.00,78
416,8.00,81
416,16.00,89
416,0.00,93
416,0.00,95
416,0.00,99
416,36.00,102
416,10.00,107
416,0.00,109
416,8.00,112
416,9.00,114
416,26.81,116
416,9.00,118
416,10.00,120
416,31.47,122
416,12.00,126
416,10.00,128
416,32.00,131
416,21.00,136
416,9.00,146
416,4.00,148
416,7.00,152
416,10.00,157
416,5.00,160
416,11.00,162
416,7.00,165
416,29.00,167
416,46.00,170
417,0.00,44
417,8.50,49
417,9.00,57
417,0.00,60
417,12.50,62
417,0.00,64
417,10.00,66
417,14.00,70
417,9.00,75
417,10.00,77
417,7.00,78
417,10.00,83
417,10.00,85
417,15.00,91
417,0.00,93
417,0.00,95
417,39.00,97
417,10.00,99
417,30.00,106
417,10.00,107
417,0.00,109
417,36.32,111
417,8.00,112
417,9.00,114
417,10.00,118
417,10.00,120
417,33.51,122
417,13.00,126
417,12.00,128
417,27.00,133
417,22.00,138
417,10.00,146
417,6.00,148
417,5.00,151
417,7.00,152
417,6.00,157
417,7.00,160
417,10.00,162
417,10.00,165
417,32.00,167
417,48.00,171
418,0.00,44
418,7.50,49
418,10.00,55
418,0.00,60
418,11.00,62
418,0.00,64
418,9.50,66
418,13.00,68
418,10.00,73
418,9.00,77
418,7.00,78
418,7.00,81
418,12.34,89
418,0.00,95
418,32.50,102
418,30.00,106
418,8.00,112
418,9.00,114
418,26.94,116
418,10.00,120
418,27.16,122
418,13.00,126
418,9.00,128
418,8.00,131
418,16.00,136
418,10.00,146
418,7.00,148
418,5.00,151
418,7.00,152
418,5.00,157
418,4.00,160
418,11.00,162
418,10.00,165
418,29.00,167
418,35.00,170
419,3.00,44
419,9.00,49
419,10.00,55
419,2.00,60
419,13.00,62
419,0.00,64
419,10.00,73
419,10.00,77
419,8.00,78
419,8.00,81
419,15.34,89
419,0.00,93
419,0.00,95
419,34.00,102
419,8.00,112
419,6.70,116
419,0.00,131
419,22.00,136
419,9.00,146
419,7.00,152
419,3.00,157
419,4.00,160
419,11.00,162
420,0.00,44
420,7.00,56
420,12.00,62
420,11.00,74
420,10.00,85
420,10.00,90
420,6.21,93
420,0.00,95
420,32.00,97
420,0.00,99
420,27.00,106
420,10.00,107
420,0.00,109
420,15.60,111
420,5.00,112
420,10.00,120
420,12.00,126
420,7.00,128
420,16.00,132
420,10.00,135
420,1.00,157
420,5.00,160
420,5.00,162
420,5.00,165
420,45.00,169
421,0.00,44
421,9.00,49
421,8.00,55
421,12.50,62
421,10.00,66
421,11.00,68
421,11.00,73
421,10.00,77
421,7.00,78
421,7.00,81
421,14.00,89
421,0.00,93
421,0.00,95
421,0.00,99
421,36.50,102
421,28.00,106
421,0.00,109
421,8.00,112
421,8.00,114
421,33.34,116
421,10.00,118
421,35.01,122
421,12.00,126
421,10.00,128
421,25.00,131
421,15.00,136
421,0.00,144
421,10.00,146
421,6.00,148
421,5.00,151
421,7.00,152
421,4.00,157
421,0.00,159
421,5.00,160
421,12.00,162
421,10.00,165
421,23.00,167
421,44.00,170
422,0.00,44
422,9.00,49
422,8.00,56
422,0.00,60
422,13.00,62
422,0.00,64
422,9.50,66
422,8.00,69
422,10.00,74
422,9.00,77
422,6.00,78
422,5.00,82
422,0.00,85
422,6.00,90
422,0.00,93
422,0.00,95
422,37.50,97
422,0.00,107
422,31.61,111
422,7.00,112
422,11.00,118
422,0.00,120
422,12.00,126
422,9.00,128
422,21.00,132
422,25.00,135
422,8.00,146
422,4.00,151
422,3.00,157
422,5.00,160
422,6.00,162
422,6.00,165
422,10.00,167
422,47.00,169
423,3.00,44
423,8.00,49
423,2.00,55
423,0.00,60
423,8.00,62
423,0.00,64
423,9.50,66
423,12.00,68
423,10.00,73
423,9.00,77
423,7.00,78
423,6.00,81
423,7.34,89
423,0.00,93
423,0.00,95
423,37.00,102
423,20.00,106
423,10.00,107
423,0.00,109
423,7.00,112
423,30.71,116
423,10.00,120
423,30.64,122
423,12.00,126
423,11.00,128
423,33.00,131
423,25.00,136
423,0.00,144
423,6.00,146
423,4.00,148
423,6.00,157
423,5.00,162
423,27.00,170
424,0.00,44
424,9.00,49
424,10.00,56
424,0.00,60
424,13.00,62
424,0.00,64
424,10.00,66
424,11.00,69
424,12.00,74
424,6.00,78
424,7.00,82
424,8.01,90
424,0.00,93
424,0.00,95
424,37.50,97
424,26.00,106
424,32.46,111
424,8.00,112
424,30.90,122
424,2.00,128
424,6.00,132
424,21.00,135
424,5.00,146
424,6.00,148
424,5.00,151
424,5.00,160
424,12.00,162
424,7.00,165
424,29.00,167
424,38.00,169
426,0.00,44
426,7.00,55
426,0.00,60
426,8.50,62
426,9.50,66
426,13.00,68
426,9.00,73
426,8.00,78
426,6.00,81
426,10.00,85
426,5.34,89
426,0.00,93
426,0.00,95
426,31.00,102
426,10.00,107
426,0.00,109
426,8.00,112
426,25.32,116
426,26.45,122
426,6.00,126
426,8.00,131
426,19.00,136
426,8.00,146
426,4.00,148
426,6.00,152
426,6.00,157
426,7.00,160
426,9.00,162
426,24.00,170
427,0.00,44
427,9.00,49
427,9.00,55
427,0.00,60
427,12.00,62
427,0.00,64
427,9.50,66
427,9.00,68
427,8.00,73
427,10.00,77
427,7.00,78
427,4.00,81
427,0.00,85
427,12.00,89
427,0.00,93
427,0.00,95
427,0.00,99
427,37.00,102
427,24.00,106
427,10.00,107
427,0.00,109
427,8.00,112
427,9.00,114
427,24.63,116
427,9.00,118
427,10.00,120
427,12.00,126
427,12.00,128
427,12.00,131
427,21.00,136
427,0.00,139
427,8.00,146
427,2.00,148
427,6.00,152
427,5.00,157
427,0.00,159
427,3.00,160
427,5.00,162
427,7.00,165
427,26.00,167
427,34.00,170
428,0.00,44
428,8.50,49
428,8.00,55
428,0.00,60
428,13.00,62
428,0.00,64
428,4.50,66
428,9.00,68
428,12.00,73
428,10.00,77
428,5.00,78
428,7.00,81
428,0.00,85
428,13.34,89
428,0.00,93
428,0.00,95
428,35.00,102
428,10.00,107
428,10.00,109
428,8.00,112
428,27.66,116
428,10.00,120
428,12.00,126
428,12.00,128
428,13.00,131
428,21.00,136
428,5.00,146
428,4.00,148
428,7.00,152
428,2.00,157
428,2.00,160
428,1.00,165
428,25.00,170
429,0.00,44
429,8.00,49
429,7.00,55
429,0.00,60
429,12.50,62
429,0.00,64
429,10.00,66
429,7.00,68
429,10.00,73
429,9.00,77
429,4.00,81
429,10.00,85
429,10.00,89
429,0.00,93
429,0.00,95
429,0.00,99
429,36.00,102
429,21.00,106
429,8.00,112
429,18.03,116
429,8.76,122
429,0.00,123
429,13.00,126
429,8.00,128
429,13.00,131
429,14.00,136
429,9.00,146
429,3.00,148
429,5.00,151
429,7.00,152
429,6.00,157
429,0.00,159
429,8.00,165
429,29.00,167
429,33.00,170
430,9.00,44
430,9.00,49
430,10.00,55
430,2.00,60
430,11.50,62
430,0.00,64
430,9.50,66
430,8.00,68
430,10.00,73
430,10.00,77
430,6.00,78
430,4.00,81
430,13.00,89
430,0.00,93
430,0.00,95
430,10.00,99
430,36.50,102
430,8.00,112
430,9.00,114
430,26.09,116
430,13.00,126
430,12.00,128
430,24.00,131
430,22.00,136
430,7.00,146
430,6.00,148
430,7.00,152
430,0.00,157
430,5.00,160
430,10.00,162
430,1.00,165
430,33.00,170
431,0.00,44
431,9.00,49
431,10.00,55
431,0.00,60
431,12.50,62
431,0.00,64
431,8.00,66
431,11.00,73
431,10.00,77
431,8.00,78
431,8.00,81
431,13.00,89
431,0.00,93
431,0.00,95
431,0.00,99
431,37.00,102
431,15.00,106
431,0.00,107
431,8.00,112
431,2.00,114
431,35.28,116
431,30.73,122
431,12.00,126
431,9.00,131
431,25.00,136
431,5.00,152
431,5.00,157
431,4.00,160
431,34.00,170
432,9.00,44
432,9.00,49
432,8.00,55
432,0.00,60
432,11.50,62
432,0.00,64
432,6.00,66
432,9.00,68
432,9.00,73
432,10.00,77
432,6.00,78
432,5.00,81
432,0.00,85
432,0.00,93
432,0.00,95
432,0.00,99
432,37.50,102
432,30.00,106
432,0.00,109
432,8.00,112
432,9.00,114
432,32.83,116
432,10.00,118
432,10.00,120
432,33.98,122
432,13.00,126
432,12.00,128
432,18.00,131
432,25.00,136
432,7.00,146
432,5.00,148
432,5.00,151
432,7.00,152
432,6.00,157
432,4.00,160
432,10.00,162
432,7.00,165
432,20.00,167
432,36.00,170
433,0.00,44
433,9.00,49
433,9.00,55
433,7.00,68
433,10.00,73
433,10.00,77
433,7.00,78
433,10.00,81
433,14.00,89
433,0.00,93
433,0.00,95
433,25.50,102
433,30.00,106
433,0.00,109
433,8.00,112
433,5.00,114
433,23.76,116
433,21.47,122
433,13.00,126
433,8.00,128
433,4.00,131
433,19.00,136
433,9.00,146
433,6.00,148
433,5.00,151
433,6.00,152
433,8.00,157
433,5.00,160
433,6.00,162
433,9.00,165
433,21.00,167
433,31.00,170
434,0.00,44
434,8.00,49
434,10.00,55
434,13.00,62
434,6.00,66
434,10.00,77
434,8.00,78
434,5.00,81
434,7.00,89
434,0.00,93
434,0.00,95
434,38.50,102
434,0.00,107
434,0.00,109
434,8.00,112
434,7.00,114
434,28.68,116
434,10.00,120
434,29.16,122
434,13.00,126
434,10.00,128
434,17.00,131
434,21.00,136
434,0.00,144
434,9.00,146
434,4.00,148
434,7.00,152
434,9.00,162
434,28.00,170
435,0.00,44
435,9.00,49
435,9.00,55
435,0.00,60
435,13.00,62
435,0.00,64
435,8.50,66
435,11.00,68
435,7.00,73
435,10.00,77
435,8.00,78
435,5.00,81
435,10.00,85
435,14.00,89
435,0.00,93
435,0.00,95
435,29.00,102
435,30.00,106
435,10.00,107
435,8.00,112
435,24.59,116
435,23.19,122
435,13.00,126
435,10.00,128
435,4.00,131
435,21.00,136
435,8.00,146
435,6.00,148
435,5.00,151
435,7.00,152
435,6.00,157
435,7.00,160
435,11.00,162
435,7.00,165
435,36.00,167
435,22.00,170
436,0.00,44
436,7.50,49
436,5.00,55
436,0.00,60
436,13.00,62
436,0.00,64
436,9.50,66
436,7.00,68
436,8.00,73
436,10.00,77
436,8.00,78
436,10.00,81
436,15.00,89
436,0.00,93
436,0.00,95
436,33.50,102
436,10.00,107
436,8.00,112
436,24.71,116
436,9.00,118
436,10.00,120
436,27.14,122
436,13.00,126
436,11.00,128
436,21.00,131
436,11.00,136
436,0.00,139
436,0.00,144
436,7.00,146
436,5.00,151
436,7.00,152
436,8.00,157
436,0.00,159
436,4.00,160
436,11.00,162
436,7.00,165
436,30.00,167
436,28.00,170
437,3.00,44
437,8.50,49
437,0.00,60
437,12.50,62
437,9.00,68
437,9.00,73
437,8.00,77
437,4.00,81
437,0.00,93
437,0.00,95
437,32.50,102
437,8.00,112
437,27.06,116
437,22.10,122
437,0.00,131
437,12.00,136
437,10.00,146
437,3.00,148
437,2.00,151
437,4.00,152
437,1.00,157
437,5.00,160
437,12.00,162
437,22.00,170
438,0.00,44
438,9.00,49
438,10.00,55
438,0.00,60
438,12.00,62
438,0.00,64
438,10.00,66
438,14.00,68
438,11.00,73
438,10.00,77
438,5.00,78
438,8.00,81
438,12.00,89
438,0.00,93
438,0.00,95
438,10.00,99
438,32.00,102
438,28.00,106
438,10.00,107
438,10.00,109
438,8.00,112
438,9.00,114
438,28.12,116
438,10.00,120
438,30.72,122
438,0.00,123
438,12.00,126
438,11.00,128
438,17.00,131
438,25.00,136
438,0.00,139
438,7.00,146
438,6.00,148
438,4.00,151
438,6.00,152
438,6.00,157
438,0.00,159
438,5.00,160
438,10.00,162
438,32.00,170
439,3.00,44
439,9.00,49
439,9.00,55
439,2.00,60
439,12.00,62
439,3.00,64
439,9.00,66
439,11.00,68
439,11.00,73
439,8.00,77
439,7.00,78
439,4.00,81
439,10.00,85
439,14.00,89
439,10.00,93
439,10.00,95
439,10.00,99
439,37.00,102
439,28.00,106
439,10.00,107
439,10.00,109
439,8.00,112
439,9.00,114
439,27.99,116
439,10.00,120
439,32.49,122
439,13.00,126
439,11.00,128
439,22.00,131
439,21.00,136
439,4.00,146
439,4.00,148
439,4.00,151
439,6.00,152
439,0.00,155
439,4.00,157
439,0.00,159
439,3.00,160
439,10.00,162
439,9.00,165
439,28.00,167
439,45.00,170
440,3.00,44
440,9.00,49
440,9.00,55
440,12.00,62
440,1.00,64
440,9.50,66
440,11.00,68
440,10.00,73
440,10.00,77
440,0.00,85
440,12.00,89
440,10.00,93
440,9.52,95
440,0.00,99
440,33.00,102
440,16.00,106
440,8.06,107
440,10.00,109
440,8.00,112
440,8.00,114
440,30.35,116
440,7.00,118
440,0.00,120
440,0.00,123
440,13.00,126
440,9.00,128
440,6.00,131
440,21.00,136
440,0.00,139
440,0.00,144
440,9.00,146
440,4.00,148
440,1.00,151
440,7.00,152
440,7.00,157
440,0.00,159
440,0.00,160
440,9.00,162
440,0.00,165
440,0.00,167
440,15.00,170
441,3.00,44
441,8.50,49
441,10.00,55
441,2.00,60
441,13.00,62
441,0.00,64
441,10.00,66
441,10.00,73
441,10.00,77
441,6.00,78
441,12.34,89
441,0.00,93
441,0.00,95
441,23.50,97
441,10.00,99
441,0.00,109
441,26.71,111
441,8.00,112
441,7.00,114
441,7.00,118
441,13.00,126
441,8.00,128
441,12.00,133
441,17.00,138
441,8.00,146
441,0.00,148
441,5.00,151
441,6.00,152
441,6.00,157
441,8.00,162
441,8.00,165
441,28.00,171
442,0.00,44
442,8.50,49
442,10.00,55
442,0.00,60
442,13.00,62
442,0.00,64
442,8.00,66
442,12.00,68
442,10.00,77
442,7.00,78
442,3.00,81
442,10.00,85
442,28.50,97
442,10.00,99
442,8.00,112
442,30.91,116
442,12.00,126
442,6.00,131
442,3.00,136
442,6.00,146
442,3.00,151
442,7.00,152
442,6.00,157
442,27.00,170
443,3.00,44
443,9.00,49
443,10.00,55
443,0.00,60
443,13.00,62
443,1.00,64
443,9.00,66
443,13.00,68
443,9.00,73
443,10.00,77
443,8.00,78
443,6.00,81
443,0.00,93
443,0.00,95
443,36.50,97
443,10.00,99
443,0.00,109
443,30.98,111
443,8.00,112
443,8.00,114
443,8.00,118
443,12.00,126
443,11.00,128
443,14.00,133
443,22.00,138
443,8.00,146
443,4.00,148
443,5.00,152
443,8.00,157
443,6.00,162
443,25.00,171
444,0.00,44
444,9.00,49
444,10.00,55
444,1.00,60
444,11.00,62
444,9.50,66
444,11.00,73
444,10.00,77
444,0.00,85
444,10.00,93
444,10.00,95
444,29.50,102
444,10.00,107
444,10.00,109
444,8.00,112
444,25.61,116
444,8.00,118
444,10.00,120
444,12.00,128
444,3.00,131
444,25.00,136
444,9.00,146
444,6.00,148
444,7.00,152
444,7.00,157
444,8.00,162
444,0.00,165
444,15.00,170
445,0.00,44
445,8.50,49
445,10.00,55
445,0.00,60
445,12.00,62
445,0.00,64
445,8.00,66
445,14.00,68
445,9.00,73
445,10.00,77
445,9.00,78
445,4.00,81
445,10.00,85
445,0.00,93
445,0.00,95
445,10.00,99
445,31.50,102
445,10.00,107
445,0.00,109
445,8.00,112
445,7.00,114
445,23.90,116
445,10.00,120
445,13.00,126
445,17.00,136
445,9.00,146
445,1.00,151
445,5.00,152
445,0.00,160
445,26.00,170
446,0.00,44
446,9.00,49
446,0.00,60
446,13.00,62
446,0.00,64
446,9.50,66
446,11.00,68
446,8.00,77
446,6.00,78
446,7.00,81
446,14.00,89
446,0.00,93
446,29.50,102
446,6.00,112
446,27.64,116
446,26.51,122
446,7.00,126
446,3.00,131
446,12.00,136
446,0.00,144
446,7.00,146
446,2.00,151
446,7.00,152
446,16.00,170
447,0.00,44
447,9.00,49
447,10.00,55
447,0.00,60
447,10.00,62
447,0.00,64
447,8.50,66
447,6.00,68
447,11.00,73
447,10.00,77
447,4.00,78
447,4.00,81
447,12.00,89
447,0.00,93
