user_id,high_score,quiz_id,percent_score,tags_chap_mid
243,11.0,226,73,mapping
243,7.78,228,77,mapping
243,10.0,229,100,conceptual
243,7.58,235,75,mapping
243,3.0,236,30,
243,3.0,238,30,
243,9.29,241,92,conceptual
243,52.0,244,94,
243,10.0,247,100,mapping
243,0.0,249,0,conceptual
243,7.0,251,70,conceptual
243,9.21,257,92,mapping
243,10.0,260,100,conceptual
243,14.0,262,93,
243,6.0,263,60,
243,0.0,271,0,
243,80.46,274,80,midterm
243,5.0,278,100,
243,8.0,280,80,
243,0.0,285,0,
243,8.0,287,72,
243,28.0,291,56,
243,13.0,295,86,
243,7.0,299,100,
244,13.0,191,100,
244,10.0,193,100,
244,14.0,196,87,theory
244,13.0,200,81,theory
244,9.0,201,100,
244,10.0,203,90,
244,10.0,205,62,conceptual
244,9.0,209,100,
244,10.0,210,100,conceptual
244,10.0,212,100,
244,9.0,214,90,conceptual
244,17.0,216,94,
244,20.0,218,95,
244,7.87,224,78,
244,7.0,226,46,mapping
244,10.0,229,100,conceptual
244,8.52,232,85,conceptual
244,5.77,234,57,conceptual
244,0.0,236,0,
244,10.0,238,100,
244,9.05,241,90,conceptual
244,45.5,244,82,
244,9.94,247,99,mapping
244,7.0,251,70,conceptual
244,8.72,257,87,mapping
244,7.6,259,76,conceptual
244,11.0,262,73,
244,9.0,263,90,
244,68.87,274,68,midterm
244,5.0,278,100,
244,7.0,280,70,
244,0.0,285,0,
244,5.0,287,45,
244,15.0,289,100,
244,29.0,290,57,
244,5.0,299,71,
244,11.0,301,91,
244,8.0,307,80,
245,13.0,191,100,
245,8.0,193,80,
245,16.0,196,100,theory
245,12.0,200,75,theory
245,9.0,201,100,
245,10.0,203,90,
245,13.0,205,81,conceptual
245,10.0,209,100,
245,10.0,210,100,conceptual
245,10.0,212,100,
245,10.0,214,100,conceptual
245,16.5,216,91,
245,18.5,218,88,
245,10.0,222,100,mapping
245,10.0,224,100,
245,6.0,226,40,mapping
245,5.19,228,51,mapping
245,10.0,229,100,conceptual
245,6.81,235,68,mapping
245,3.0,236,30,
245,0.0,238,0,
245,9.29,241,92,conceptual
245,53.0,244,96,
245,10.0,247,100,mapping
245,10.0,251,100,conceptual
245,9.51,258,95,mapping
245,10.0,260,100,conceptual
245,15.0,262,100,
245,10.0,263,100,
245,70.79,274,70,midterm
245,5.0,278,100,
245,7.0,280,70,
245,6.0,287,54,
245,36.0,291,72,
245,9.0,295,60,
245,7.0,299,100,
245,12.0,301,100,
246,13.0,191,100,
246,9.0,193,90,
246,16.0,200,100,theory
246,6.0,201,66,
246,10.0,203,90,
246,6.0,205,37,conceptual
246,10.0,212,100,
246,13.5,216,75,
246,16.5,218,78,
246,6.52,224,65,
246,11.0,226,73,mapping
246,10.0,228,100,mapping
246,5.38,235,53,mapping
246,3.0,236,30,
246,1.0,238,10,
246,9.05,241,90,conceptual
246,32.0,244,58,
246,7.57,258,75,mapping
246,8.5,260,85,conceptual
246,66.21,274,66,midterm
246,4.0,278,80,
246,9.0,280,90,
246,7.0,287,63,
246,0.0,291,0,
247,13.0,191,100,
247,10.0,193,100,
247,16.0,196,100,theory
247,16.0,200,100,theory
247,9.0,201,100,
247,11.0,203,100,
247,12.0,205,75,conceptual
247,10.0,209,100,
247,10.0,210,100,conceptual
247,10.0,212,100,
247,10.0,214,100,conceptual
247,6.0,216,33,
247,17.5,218,83,
247,10.0,222,100,mapping
247,7.52,224,75,
247,14.0,226,93,mapping
247,4.07,228,40,mapping
247,10.0,229,100,conceptual
247,6.81,235,68,mapping
247,2.0,236,20,
247,0.0,238,0,
247,9.52,241,95,conceptual
247,50.0,244,90,
247,9.97,247,99,mapping
247,0.0,249,0,conceptual
247,10.0,251,100,conceptual
247,9.69,258,96,mapping
247,9.5,260,95,conceptual
247,14.0,262,93,
247,9.0,263,90,
247,0.0,271,0,
247,72.35,274,72,midterm
247,5.0,278,100,
247,9.0,280,90,
247,0.0,285,0,
247,7.0,287,63,
247,31.0,291,62,
247,9.0,295,60,
247,11.0,301,91,
248,13.0,191,100,
248,10.0,193,100,
248,16.0,196,100,theory
248,16.0,200,100,theory
248,9.0,201,100,
248,10.0,203,90,
248,16.0,205,100,conceptual
248,10.0,209,100,
248,10.0,210,100,conceptual
248,10.0,212,100,
248,10.0,214,100,conceptual
248,18.0,216,100,
248,20.0,218,95,
248,10.0,222,100,mapping
248,10.0,224,100,
248,11.0,226,73,mapping
248,9.26,228,92,mapping
248,10.0,229,100,conceptual
248,8.35,235,83,mapping
248,3.0,236,30,
248,1.0,238,10,
248,9.52,241,95,conceptual
248,52.0,244,94,
248,10.0,247,100,mapping
248,10.0,251,100,conceptual
248,9.6,258,96,mapping
248,10.0,260,100,conceptual
248,12.0,262,80,
248,10.0,263,100,
248,80.06,274,80,midterm
248,5.0,278,100,
248,7.0,280,70,
248,0.0,285,0,
248,9.0,287,81,
248,36.0,291,72,
248,13.0,295,86,
248,7.0,299,100,
248,10.0,301,83,
249,13.0,191,100,
249,10.0,193,100,
249,15.0,196,93,theory
249,10.0,200,62,theory
249,9.0,201,100,
249,10.0,203,90,
249,13.0,205,81,conceptual
249,10.0,209,100,
249,10.0,210,100,conceptual
249,9.31,212,93,
249,3.67,214,36,conceptual
249,16.0,216,88,
249,17.5,218,83,
249,10.0,222,100,mapping
249,5.96,224,59,
249,12.0,226,80,mapping
249,3.33,228,33,mapping
249,4.5,235,45,mapping
249,3.0,236,30,
249,1.0,238,10,
249,10.0,241,100,conceptual
249,23.5,244,42,
249,9.47,247,94,mapping
249,9.31,258,93,mapping
249,7.5,260,75,conceptual
249,6.0,262,40,
249,6.0,263,60,
249,69.51,274,69,midterm
249,5.0,278,100,
249,7.0,280,70,
249,0.0,285,0,
249,4.0,287,36,
249,28.0,291,56,
249,9.0,295,60,
249,7.0,299,100,
249,9.0,301,75,
253,13.0,191,100,
253,10.0,193,100,
253,16.0,196,100,theory
253,15.0,200,93,theory
253,9.0,201,100,
253,10.0,203,90,
253,7.0,205,43,conceptual
253,8.5,209,100,
253,4.48,212,44,
253,5.92,214,59,conceptual
253,0.5,216,2,
253,13.0,226,86,mapping
253,4.88,235,48,mapping
253,3.0,236,30,
253,1.0,238,10,
253,6.43,241,64,conceptual
253,27.0,244,49,
253,5.63,247,56,mapping
253,3.71,258,37,mapping
253,4.0,260,40,conceptual
253,5.0,263,50,
253,51.46,274,51,midterm
253,5.0,278,100,
253,7.0,280,70,
253,7.0,291,14,
253,7.0,295,46,
255,13.0,191,100,
255,10.0,193,100,
255,16.0,196,100,theory
255,16.0,200,100,theory
255,9.0,201,100,
255,11.0,203,100,
255,16.0,205,100,conceptual
255,10.0,209,100,
255,10.0,212,100,
255,17.0,216,94,
255,21.0,218,100,
255,10.0,222,100,mapping
255,7.3,224,73,
255,14.0,226,93,mapping
255,9.63,232,96,conceptual
255,6.92,234,69,conceptual
255,0.0,236,0,
255,9.0,238,90,
255,10.0,241,100,conceptual
255,32.0,244,58,
255,10.0,247,100,mapping
255,10.0,251,100,conceptual
255,8.39,257,83,mapping
255,7.2,259,72,conceptual
255,10.0,263,100,
255,52.41,274,52,midterm
255,5.0,278,100,
255,9.0,280,90,
255,0.0,285,0,
255,9.0,287,81,
255,10.0,289,66,
255,20.0,290,40,
255,12.0,301,100,
256,11.0,191,84,
256,9.0,193,90,
256,10.0,200,62,theory
256,9.0,201,100,
256,13.0,205,81,conceptual
256,7.67,210,76,conceptual
256,0.0,212,0,
256,18.5,218,88,
256,5.96,224,59,
256,10.0,226,66,mapping
256,3.85,234,38,conceptual
256,9.0,238,90,
256,8.81,241,88,conceptual
256,37.0,244,67,
256,7.67,247,76,mapping
256,6.0,251,60,conceptual
256,7.67,257,76,mapping
256,5.2,259,52,conceptual
256,4.0,263,40,
256,56.43,274,56,midterm
256,2.0,278,40,
256,8.0,289,53,
256,27.0,290,54,
258,13.0,191,100,
258,10.0,193,100,
258,16.0,196,100,theory
258,15.0,200,93,theory
258,9.0,201,100,
258,7.0,203,63,
258,16.0,205,100,conceptual
258,10.0,209,100,
258,10.0,210,100,conceptual
258,10.0,212,100,
258,10.0,214,100,conceptual
258,18.0,216,100,
258,18.5,218,88,
258,10.0,222,100,mapping
258,10.0,224,100,
258,13.0,226,86,mapping
258,8.15,228,81,mapping
258,10.0,229,100,conceptual
258,7.31,235,73,mapping
258,3.0,236,30,
258,1.0,238,10,
258,9.69,241,96,conceptual
258,55.0,244,100,
258,9.84,247,98,mapping
258,0.0,249,0,conceptual
258,7.0,251,70,conceptual
258,9.6,258,96,mapping
258,8.5,260,85,conceptual
258,14.0,262,93,
258,10.0,263,100,
258,0.0,271,0,
258,81.11,274,81,midterm
258,5.0,278,100,
258,9.0,280,90,
258,7.0,287,63,
258,14.0,289,93,
258,36.0,291,72,
260,11.0,191,84,
260,10.0,193,100,
260,16.0,196,100,theory
260,9.0,200,56,theory
260,9.0,201,100,
260,11.0,203,100,
260,13.0,205,81,conceptual
260,9.0,209,100,
260,10.0,210,100,conceptual
260,7.93,212,79,
260,9.75,214,97,conceptual
260,17.5,218,83,
260,10.0,222,100,mapping
260,9.15,224,91,
260,12.0,226,80,mapping
260,10.0,229,100,conceptual
260,5.19,232,51,conceptual
260,6.15,234,61,conceptual
260,0.0,236,0,
260,9.0,238,90,
260,8.81,241,88,conceptual
260,37.0,244,67,
260,10.0,247,100,mapping
260,7.0,251,70,conceptual
260,8.69,257,86,mapping
260,6.8,259,68,conceptual
260,13.0,262,86,
260,5.0,263,50,
260,74.82,274,74,midterm
260,5.0,278,100,
260,9.0,280,90,
260,8.0,287,72,
260,8.0,289,53,
260,22.0,290,44,
260,8.0,301,66,
261,13.0,191,100,
261,8.0,193,80,
261,9.0,201,100,
261,11.0,203,100,
261,9.0,205,56,conceptual
261,10.0,209,100,
261,9.55,212,95,
261,3.0,214,30,conceptual
261,15.0,216,83,
261,11.0,218,52,
261,5.96,222,59,mapping
261,5.27,235,52,mapping
261,43.0,244,78,
261,3.46,247,34,mapping
261,0.0,251,0,conceptual
261,6.31,258,63,mapping
261,4.5,260,45,conceptual
261,55.58,274,55,midterm
261,5.0,278,100,
261,15.0,291,30,
261,7.0,295,46,
262,13.0,191,100,
262,10.0,193,100,
262,16.0,196,100,theory
262,15.0,200,93,theory
262,9.0,201,100,
262,9.0,203,81,
262,15.0,205,93,conceptual
262,10.0,209,100,
262,10.0,210,100,conceptual
262,10.0,212,100,
262,10.0,214,100,conceptual
262,18.0,216,100,
262,18.5,218,88,
262,10.0,222,100,mapping
262,9.29,224,92,
262,15.0,226,100,mapping
262,10.0,229,100,conceptual
262,8.89,232,88,conceptual
262,8.85,234,88,conceptual
262,0.0,236,0,
262,8.5,238,85,
262,9.29,241,92,conceptual
262,52.0,244,94,
262,10.0,247,100,mapping
262,10.0,251,100,conceptual
262,8.98,257,89,mapping
262,6.0,259,60,conceptual
262,15.0,262,100,
262,10.0,263,100,
262,74.33,274,74,midterm
262,5.0,278,100,
262,8.0,280,80,
262,0.0,285,0,
262,5.0,287,45,
262,12.0,289,80,
262,38.0,290,76,
262,7.0,299,100,
262,12.0,301,100,
264,13.0,191,100,
264,10.0,193,100,
264,16.0,196,100,theory
264,15.0,200,93,theory
264,7.0,201,77,
264,6.0,203,54,
264,12.0,205,75,conceptual
264,9.0,209,100,
264,10.0,212,100,
264,8.5,214,85,conceptual
264,18.0,216,100,
264,17.5,218,83,
264,10.0,222,100,mapping
264,8.87,224,88,
264,12.0,226,80,mapping
264,7.31,234,73,conceptual
264,0.0,236,0,
264,8.0,238,80,
264,8.81,241,88,conceptual
264,36.5,244,66,
264,9.4,247,94,mapping
264,2.0,251,20,conceptual
264,8.43,257,84,mapping
264,4.0,259,40,conceptual
264,62.08,274,62,midterm
264,5.0,278,100,
264,0.0,285,0,
264,6.0,287,54,
264,2.0,289,13,
264,19.0,290,38,
265,8.0,196,50,theory
265,9.0,201,100,
265,8.0,203,72,
265,7.0,209,100,
265,0.0,210,0,conceptual
265,1.03,212,10,
265,8.0,216,44,
265,3.0,218,14,
265,9.86,222,98,mapping
265,-0.77,234,0,conceptual
265,9.0,244,16,
265,4.85,257,48,mapping
265,5.2,259,52,conceptual
265,0.0,263,0,
265,62.55,274,62,midterm
265,5.0,278,100,
265,3.0,280,30,
265,7.0,289,46,
265,7.0,290,14,
266,12.0,191,92,
266,8.0,193,80,
266,16.0,196,100,theory
266,13.0,200,81,theory
266,9.0,201,100,
266,5.0,203,45,
266,15.0,205,93,conceptual
266,10.0,209,100,
266,10.0,210,100,conceptual
266,6.55,212,65,
266,10.0,214,100,conceptual
266,13.5,216,75,
266,10.0,222,100,mapping
266,7.59,224,75,
266,7.0,226,46,mapping
266,9.63,228,96,mapping
266,10.0,229,100,conceptual
266,6.42,235,64,mapping
266,3.0,236,30,
266,1.0,238,10,
266,9.29,241,92,conceptual
266,24.0,244,43,
266,10.0,247,100,mapping
266,9.0,251,90,conceptual
266,7.57,258,75,mapping
266,5.0,260,50,conceptual
266,9.0,262,60,
266,4.0,263,40,
266,63.13,274,63,midterm
266,4.0,278,80,
266,7.0,280,70,
266,0.0,285,0,
266,9.0,287,81,
266,21.0,291,42,
266,8.0,295,53,
266,12.0,301,100,
270,12.0,191,92,
270,10.0,193,100,
270,15.0,196,93,theory
270,8.0,201,88,
270,9.0,203,81,
270,9.0,205,56,conceptual
270,5.0,209,83,
270,10.0,210,100,conceptual
270,10.0,212,100,
270,6.42,214,64,conceptual
270,11.0,216,61,
270,17.0,218,80,
270,9.54,222,95,mapping
270,9.0,226,60,mapping
270,7.27,229,72,conceptual
270,4.81,232,48,conceptual
270,3.85,234,38,conceptual
270,0.0,236,0,
270,7.5,238,75,
270,9.29,241,92,conceptual
270,22.0,244,40,
270,5.72,247,57,mapping
270,4.0,251,40,conceptual
270,7.14,258,71,mapping
270,4.8,259,48,conceptual
270,62.96,274,62,midterm
270,2.0,278,40,
270,8.0,280,80,
270,0.0,285,0,
270,4.0,287,36,
270,4.0,289,26,
270,12.0,290,24,
272,13.0,191,100,
272,10.0,193,100,
272,16.0,196,100,theory
272,13.0,200,81,theory
272,9.0,201,100,
272,10.0,203,90,
272,13.0,205,81,conceptual
272,10.0,209,100,
272,10.0,210,100,conceptual
272,9.55,212,95,
272,17.0,216,94,
272,18.0,218,85,
272,10.0,222,100,mapping
272,7.38,224,73,
272,12.0,226,80,mapping
272,10.0,229,100,conceptual
272,6.19,232,61,conceptual
272,6.92,234,69,conceptual
272,0.0,236,0,
272,10.0,238,100,
272,9.29,241,92,conceptual
272,53.0,244,96,
272,10.0,247,100,mapping
272,6.0,251,60,conceptual
272,8.13,257,81,mapping
272,6.4,259,64,conceptual
272,10.0,263,100,
272,71.78,274,71,midterm
272,5.0,278,100,
272,8.0,280,80,
272,0.0,285,0,
272,8.0,287,72,
272,13.0,289,86,
272,36.0,290,72,
272,7.0,299,100,
272,10.0,301,83,
273,13.0,191,100,
273,9.0,193,90,
273,16.0,196,100,theory
273,16.0,200,100,theory
273,9.0,201,100,
273,10.0,203,90,
273,15.0,205,93,conceptual
273,10.0,209,100,
273,10.0,210,100,conceptual
273,10.0,212,100,
273,10.0,214,100,conceptual
273,17.0,216,94,
273,19.5,218,92,
273,10.0,222,100,mapping
273,9.29,224,92,
273,15.0,226,100,mapping
273,10.0,229,100,conceptual
273,3.59,232,35,conceptual
273,5.38,234,53,conceptual
273,0.0,236,0,
273,9.0,238,90,
273,9.29,241,92,conceptual
273,44.0,244,80,
273,10.0,247,100,mapping
273,10.0,251,100,conceptual
273,8.52,257,85,mapping
273,9.2,259,92,conceptual
273,14.0,262,93,
273,10.0,263,100,
273,79.04,274,79,midterm
273,5.0,278,100,
273,9.0,280,90,
273,0.0,285,0,
273,10.0,287,90,
273,9.0,289,60,
273,26.0,290,52,
273,11.0,301,91,
276,13.0,191,100,
276,10.0,193,100,
276,16.0,200,100,theory
276,8.0,201,88,
276,11.0,203,100,
276,16.0,205,100,conceptual
276,6.0,209,100,
276,8.33,210,83,conceptual
276,9.66,212,96,
276,4.0,214,40,conceptual
276,4.5,216,25,
276,3.0,218,14,
276,9.42,222,94,mapping
276,8.01,224,80,
276,5.19,228,51,mapping
276,8.18,229,81,conceptual
276,2.58,235,25,mapping
276,6.0,236,60,
276,0.0,238,0,
276,9.52,241,95,conceptual
276,39.0,244,70,
276,10.0,247,100,mapping
276,4.0,251,40,conceptual
276,8.51,258,85,mapping
276,6.5,260,65,conceptual
276,13.0,262,86,
276,10.0,263,100,
276,65.5,274,65,midterm
276,5.0,278,100,
276,7.0,287,63,
276,18.0,291,36,
276,3.0,295,20,
276,7.0,299,100,
276,11.0,301,91,
277,13.0,191,100,
277,10.0,193,100,
277,15.0,196,93,theory
277,14.0,200,87,theory
277,9.0,201,100,
277,10.0,203,90,
277,12.0,205,75,conceptual
277,10.0,209,100,
277,10.0,210,100,conceptual
277,7.93,212,79,
277,9.5,216,52,
277,17.0,218,80,
277,6.93,232,69,conceptual
277,5.77,234,57,conceptual
277,36.0,244,65,
277,6.39,257,63,mapping
277,7.2,259,72,conceptual
277,69.52,274,69,midterm
277,4.0,287,36,
277,10.0,289,66,
277,10.0,290,20,
278,13.0,191,100,
278,10.0,193,100,
278,16.0,196,100,theory
278,13.0,200,81,theory
278,9.0,201,100,
278,10.0,203,90,
278,10.0,209,100,
278,10.0,210,100,conceptual
278,0.0,212,0,
278,5.66,213,56,conceptual
278,9.0,214,90,conceptual
278,17.0,216,94,
278,18.5,218,88,
278,10.0,224,100,
278,10.0,229,100,conceptual
278,9.26,232,92,conceptual
278,8.46,234,84,conceptual
278,8.0,236,80,
278,9.0,238,90,
278,10.0,241,100,conceptual
278,51.0,244,92,
278,9.25,247,92,mapping
278,0.0,249,0,conceptual
278,9.23,258,92,mapping
278,8.8,259,88,conceptual
278,0.0,263,0,
278,0.0,271,0,
278,68.86,274,68,midterm
278,5.0,278,100,
278,10.0,280,100,
278,0.0,285,0,
278,9.0,287,81,
278,7.0,289,46,
278,32.0,290,64,
278,7.0,299,100,
278,11.0,301,91,
279,13.0,191,100,
279,10.0,193,100,
279,16.0,196,100,theory
279,16.0,200,100,theory
279,9.0,201,100,
279,9.0,203,81,
279,14.0,205,87,conceptual
279,10.0,209,100,
279,10.0,210,100,conceptual
279,7.93,212,79,
279,9.0,214,90,conceptual
279,16.5,216,91,
279,20.5,218,97,
279,10.0,222,100,mapping
279,9.15,224,91,
279,9.0,226,60,mapping
279,10.0,229,100,conceptual
279,6.67,232,66,conceptual
279,8.46,234,84,conceptual
279,1.0,236,10,
279,8.0,238,80,
279,8.57,241,85,conceptual
279,21.0,244,38,
279,0.0,249,0,conceptual
279,9.51,257,95,mapping
279,9.6,259,96,conceptual
279,0.0,271,0,
279,80.76,274,80,midterm
279,5.0,278,100,
279,8.0,280,80,
279,0.0,285,0,
279,6.0,287,54,
279,7.0,289,46,
279,28.0,290,56,
282,13.0,191,100,
282,10.0,193,100,
282,13.0,200,81,theory
282,9.0,201,100,
282,14.0,205,87,conceptual
282,10.0,209,100,
282,9.66,212,96,
282,16.0,216,88,
282,19.5,218,92,
282,6.38,224,63,
282,11.0,226,73,mapping
282,9.63,232,96,conceptual
282,6.54,234,65,conceptual
282,1.0,236,10,
282,10.0,238,100,
282,9.52,241,95,conceptual
282,37.0,244,67,
282,10.0,247,100,mapping
282,9.54,257,95,mapping
282,8.8,259,88,conceptual
282,82.59,274,82,midterm
282,5.0,278,100,
282,6.0,280,60,
282,9.0,287,81,
282,11.0,289,73,
282,28.0,290,56,
283,13.0,191,100,
283,10.0,193,100,
283,13.0,196,81,theory
283,13.0,200,81,theory
283,9.0,201,100,
283,10.0,203,90,
283,10.0,205,62,conceptual
283,10.0,209,100,
283,10.0,210,100,conceptual
283,10.0,212,100,
283,8.97,213,89,conceptual
283,9.0,214,90,conceptual
283,16.5,216,91,
283,18.0,218,85,
283,10.0,222,100,mapping
283,8.72,224,87,
283,5.0,226,33,mapping
283,9.63,228,96,mapping
283,10.0,229,100,conceptual
283,5.77,235,57,mapping
283,9.0,236,90,
283,7.0,238,70,
283,8.33,241,83,conceptual
283,37.0,244,67,
283,10.0,247,100,mapping
283,7.0,251,70,conceptual
283,6.74,258,67,mapping
283,4.5,260,45,conceptual
283,12.0,262,80,
283,10.0,263,100,
283,66.56,274,66,midterm
283,5.0,278,100,
283,6.0,280,60,
283,12.0,285,100,
283,7.0,287,63,
283,12.0,291,24,
283,10.0,295,66,
283,7.0,299,100,
283,8.0,301,66,
284,13.0,191,100,
284,10.0,193,100,
284,16.0,196,100,theory
284,11.0,200,68,theory
284,9.0,201,100,
284,10.0,203,90,
284,14.0,205,87,conceptual
284,10.0,209,100,
284,10.0,210,100,conceptual
284,10.0,212,100,
284,6.9,213,69,conceptual
284,10.0,214,100,conceptual
284,18.0,216,100,
284,20.0,218,95,
284,10.0,222,100,mapping
284,8.72,224,87,
284,7.0,226,46,mapping
284,8.15,228,81,mapping
284,10.0,229,100,conceptual
284,6.54,235,65,mapping
284,3.0,236,30,
284,5.0,238,50,
284,8.57,241,85,conceptual
284,46.0,244,83,
284,10.0,247,100,mapping
284,0.0,249,0,conceptual
284,8.0,251,80,conceptual
284,8.94,258,89,mapping
284,8.5,260,85,conceptual
284,14.0,262,93,
284,10.0,263,100,
284,65.45,274,65,midterm
284,5.0,278,100,
284,6.0,280,60,
284,0.0,285,0,
284,6.0,287,54,
284,32.0,291,64,
284,5.0,295,33,
284,7.0,299,100,
284,12.0,301,100,
285,13.0,191,100,
285,10.0,193,100,
285,16.0,196,100,theory
285,16.0,200,100,theory
285,9.0,201,100,
285,9.0,203,81,
285,13.0,205,81,conceptual
285,10.0,209,100,
285,10.0,210,100,conceptual
285,10.0,212,100,
285,10.0,214,100,conceptual
285,17.0,216,94,
285,20.5,218,97,
285,7.87,224,78,
285,6.0,226,40,mapping
285,7.41,228,74,mapping
285,10.0,229,100,conceptual
285,6.92,235,69,mapping
285,3.0,236,30,
285,3.0,238,30,
285,8.81,241,88,conceptual
285,38.0,244,69,
285,9.97,247,99,mapping
285,5.0,251,50,conceptual
285,7.94,258,79,mapping
285,7.5,260,75,conceptual
285,14.0,262,93,
285,10.0,263,100,
285,58.07,274,58,midterm
285,5.0,278,100,
285,5.0,280,50,
285,0.0,285,0,
285,6.0,287,54,
285,16.0,291,32,
285,12.0,301,100,
286,13.0,191,100,
286,10.0,193,100,
286,14.0,200,87,theory
286,9.0,201,100,
286,16.0,205,100,conceptual
286,10.0,209,100,
286,10.0,210,100,conceptual
286,10.0,212,100,
286,10.0,214,100,conceptual
286,17.0,216,94,
286,20.5,218,97,
286,10.0,222,100,mapping
286,5.25,224,52,
286,10.0,228,100,mapping
286,8.64,229,86,conceptual
286,9.62,235,96,mapping
286,10.0,236,100,
286,6.0,238,60,
286,10.0,241,100,conceptual
286,51.0,244,92,
286,10.0,247,100,mapping
286,9.29,258,92,mapping
286,9.5,260,95,conceptual
286,15.0,262,100,
286,8.0,263,80,
286,75.3,274,75,midterm
286,5.0,278,100,
286,9.0,280,90,
286,0.0,285,0,
286,9.0,287,81,
286,34.0,291,68,
286,13.0,295,86,
286,12.0,301,100,
287,13.0,191,100,
287,10.0,193,100,
287,16.0,196,100,theory
287,14.0,200,87,theory
287,9.0,201,100,
287,11.0,203,100,
287,12.0,205,75,conceptual
287,10.0,209,100,
287,10.0,210,100,conceptual
287,8.62,212,86,
287,7.14,213,71,conceptual
287,10.0,214,100,conceptual
287,16.0,216,88,
287,17.5,218,83,
287,10.0,222,100,mapping
287,7.59,224,75,
287,14.0,226,93,mapping
287,5.44,228,54,mapping
287,10.0,229,100,conceptual
287,6.04,235,60,mapping
287,2.0,236,20,
287,2.0,238,20,
287,9.05,241,90,conceptual
287,50.0,244,90,
287,10.0,247,100,mapping
287,9.4,258,94,mapping
287,10.0,260,100,conceptual
287,11.0,262,73,
287,10.0,263,100,
287,0.0,271,0,
287,87.66,274,87,midterm
287,5.0,278,100,
287,6.0,280,60,
287,4.0,287,36,
287,0.0,291,0,
287,14.0,295,93,
287,9.0,301,75,
288,13.0,191,100,
288,10.0,193,100,
288,16.0,196,100,theory
288,10.0,200,62,theory
288,9.0,201,100,
288,11.0,203,100,
288,10.0,205,62,conceptual
288,10.0,209,100,
288,10.0,212,100,
288,10.0,214,100,conceptual
288,9.0,216,50,
288,11.5,218,54,
288,10.0,222,100,mapping
288,7.52,224,75,
288,15.0,226,100,mapping
288,4.33,228,43,mapping
288,0.0,229,0,conceptual
288,6.04,235,60,mapping
288,2.0,236,20,
288,2.0,238,20,
288,10.0,241,100,conceptual
288,35.0,244,63,
288,10.0,247,100,mapping
288,10.0,251,100,conceptual
288,9.23,258,92,mapping
288,10.0,260,100,conceptual
288,13.0,262,86,
288,10.0,263,100,
288,78.82,274,78,midterm
288,5.0,278,100,
288,9.0,280,90,
288,0.0,285,0,
288,9.0,287,81,
288,27.0,291,54,
288,10.0,295,66,
288,5.0,299,71,
288,12.0,301,100,
289,13.0,191,100,
289,10.0,193,100,
289,16.0,196,100,theory
289,16.0,200,100,theory
289,9.0,201,100,
289,6.0,203,54,
289,15.0,205,93,conceptual
289,6.0,209,100,
289,10.0,210,100,conceptual
289,10.0,212,100,
289,10.0,214,100,conceptual
289,0.0,216,0,
289,18.0,218,85,
289,10.0,222,100,mapping
289,6.67,224,66,
289,12.0,226,80,mapping
289,5.56,228,55,mapping
289,2.73,229,27,conceptual
289,4.12,235,41,mapping
289,3.0,236,30,
289,3.0,238,30,
289,9.05,241,90,conceptual
289,45.5,244,82,
289,10.0,247,100,mapping
289,10.0,251,100,conceptual
289,8.8,258,88,mapping
289,6.5,260,65,conceptual
289,12.0,262,80,
289,10.0,263,100,
289,59.08,274,59,midterm
289,4.0,278,80,
289,9.0,280,90,
289,0.0,285,0,
289,9.0,287,81,
289,30.0,291,60,
289,5.0,295,33,
289,11.0,301,91,
291,11.0,191,84,
291,8.0,201,88,
291,6.0,203,54,
291,9.0,205,56,conceptual
291,9.5,209,100,
291,10.0,212,100,
291,9.0,214,90,conceptual
291,13.0,216,72,
291,8.0,218,38,
291,6.0,226,40,mapping
291,4.44,228,44,mapping
291,4.12,235,41,mapping
291,3.0,236,30,
291,1.0,238,10,
291,5.17,241,51,conceptual
291,21.5,244,39,
291,3.99,247,39,mapping
291,4.5,260,45,conceptual
291,4.0,263,40,
291,35.24,274,35,midterm
291,1.0,278,20,
291,0.0,285,0,
291,0.0,287,0,
291,2.0,291,4,
291,7.0,295,46,
292,13.0,191,100,
292,10.0,193,100,
292,16.0,196,100,theory
292,9.0,200,56,theory
292,9.0,201,100,
292,11.0,203,100,
292,11.0,205,68,conceptual
292,10.0,209,100,
292,8.67,210,86,conceptual
292,8.97,212,89,
292,6.5,216,36,
292,14.0,218,66,
292,6.38,224,63,
292,8.0,226,53,mapping
292,4.07,228,40,mapping
292,5.45,229,54,conceptual
292,1.92,235,19,mapping
292,3.0,236,30,
292,1.0,238,10,
292,10.0,241,100,conceptual
292,26.0,244,47,
292,8.68,247,86,mapping
292,7.74,258,77,mapping
292,7.5,260,75,conceptual
292,6.0,263,60,
292,55.91,274,55,midterm
292,3.0,278,60,
292,27.0,291,54,
292,8.0,295,53,
293,13.0,191,100,
293,10.0,193,100,
293,14.0,196,87,theory
293,16.0,200,100,theory
293,9.0,201,100,
293,9.0,203,81,
293,11.0,205,68,conceptual
293,10.0,209,100,
293,10.0,210,100,conceptual
293,10.0,212,100,
293,11.5,216,63,
293,12.5,218,59,
293,9.37,222,93,mapping
293,6.1,224,61,
293,9.0,226,60,mapping
293,10.0,228,100,mapping
293,10.0,229,100,conceptual
293,6.04,235,60,mapping
293,3.0,236,30,
293,2.0,238,20,
293,10.0,241,100,conceptual
293,49.5,244,90,
